3P_1,3P_2,3P_3,SIC_1,SIC_2,SIC_3
33946000,38235000,25395000,11425000,10028000,10683000
47666000,46580000,49263000,69095000,65428000,67942000
559560000,850720000,704530000,0,0,0
6198500,2307800,3340100,612600,0,0
9151500,14561000,10639000,3368800,0,0
0,0,0,0,0,9014900
22539000,16265000,15105000,92817000,89812000,135080000
17418000,20993000,15769000,20945000,25626000,18107000
146000000,153460000,159190000,145580000,153560000,170640000
550050000,373410000,349200000,118200000,155200000,112670000
9274600,8597800,7571500,12891000,12461000,9347200
4304800,0,0,0,0,0
118820000,136030000,162720000,4004100,4360100,3159000
29570000,26503000,33050000,47960000,55356000,58226000
0,0,0,0,0,819270
0,0,0,1897800,0,0
0,0,0,0,0,570140
0,3764100,0,3093900,0,0
58774000,43860000,44572000,10720000,17831000,14563000
10443000,12854000,16827000,0,0,0
0,1279300,0,0,0,0
6154600,4304900,4304800,5536600,4996900,5291000
11218000,7438000,6234600,8642600,7380700,9587300
15965000,14437000,12067000,23294000,27074000,20956000
123000000,145600000,132260000,252460000,272230000,258310000
4423500,0,0,0,0,2539100
8279400,10870000,10443000,11925000,15001000,9844100
0,0,0,176090,0,0
56020000,59865000,38635000,23872000,30535000,17946000
4755900,3169400,4247700,2794200,2760400,2403400
0,0,0,0,0,886550
105370000,105060000,113960000,105310000,97423000,93731000
17834000,23674000,23427000,11635000,10875000,13018000
8293400,9199900,8209700,5285300,4725900,4809000
5910600,7305500,7723000,10608000,9820600,10950000
3642800,0,4179800,0,0,0
0,0,0,0,0,1632400
26790000,30204000,28283000,39960000,35956000,33844000
0,0,0,1632200,0,0
16103000,17413000,19490000,22264000,16525000,24534000
70522000,49920000,55831000,59712000,59096000,65842000
357710000,338180000,428540000,256470000,227330000,262330000
111570000,114010000,110690000,179680000,174780000,178040000
155330000,47039000,197720000,0,0,2119300
0,1253600,0,4437400,0,0
15018000,13826000,13487000,13920000,15137000,10985000
16775000,16361000,16513000,0,7236700,5754900
0,0,0,0,0,277680
27924000,30770000,35566000,43894000,37402000,33972000
0,0,1728600,2715900,0,3548600
3922400,2998400,3556500,4665800,3936800,3693400
4702500,5975400,6082300,6295900,5903000,6650600
22422000,21602000,17650000,29012000,31300000,24038000
108540000,91545000,97493000,70374000,67473000,69843000
215330000,212770000,212610000,135510000,143470000,134310000
3487100,4274600,3371200,4227900,3922700,3995700
0,0,0,1903800,0,1576600
0,0,0,0,0,605600
0,0,6119700,0,0,0
7865700,9300100,7728200,19531000,16994000,17150000
24276000,29387000,23130000,59690000,80650000,77990000
44359000,43108000,43516000,67811000,69667000,61167000
3596100,5700200,6689000,7920300,4324600,5415500
19274000,19741000,21065000,23050000,21354000,18907000
8675900,10362000,6754400,14295000,14103000,12822000
4244400,0,0,0,0,0
56375000,52406000,37945000,67012000,62822000,65099000
0,0,0,0,0,1022600
0,0,0,0,224290,0
33415000,39263000,33726000,31261000,29941000,35389000
13208000,9178100,13770000,7794000,6842600,7148200
10458000,6658900,13692000,4355600,4082300,6796500
2825200,0,0,0,0,0
1886500,0,0,1160300,1099400,0
469740000,433500000,483440000,245700000,286450000,284710000
459760000,463100000,474920000,478650000,531350000,374180000
5531800,4776300,6419100,2366200,0,0
717050,0,0,0,0,0
20853000,23874000,27893000,25677000,25122000,25608000
26332000,26733000,26553000,27538000,30017000,31983000
22139000,23296000,26211000,40678000,41189000,42135000
0,0,0,2199800,3594400,0
7594000,3225100,6366500,7399200,6309000,7739600
15140000,13874000,14281000,14753000,14164000,10428000
0,0,0,10088000,10018000,9638400
4851800,5455700,5653400,7125800,12180000,11799000
3790200,4759500,2986600,5718700,6419800,4952900
0,0,0,0,32325000,0
289140000,284690000,343350000,301070000,300970000,260380000
16213000,16747000,13636000,17371000,16237000,11000000
9428600,13159000,13628000,3538600,3005600,3745000
7015500,7625700,9120100,8062600,6005700,10056000
35115000,37915000,43024000,37429000,34846000,38286000
64107000,50010000,75793000,19417000,24512000,25122000
20480000,16624000,23032000,18387000,16590000,16054000
246860000,178030000,217830000,131930000,137080000,135590000
16441000,20384000,14476000,39149000,43620000,36833000
5155700,5131300,3190800,5954400,6648800,6047100
5102200,4535700,5332700,0,0,0
20511000,28827000,15654000,4493700,5745700,3688100
26765000,16506000,30874000,23107000,16800000,20032000
55536000,53717000,47731000,67677000,90128000,79315000
4112300,3656400,3967900,7077900,6085400,7558100
2275900,2691700,0,0,0,2923700
111660000,101990000,97328000,76973000,75560000,62151000
3342000,3024400,2324000,2798600,0,4247900
0,0,27353000,0,0,0
7989700,8917700,8257700,8576200,5869500,11608000
32116000,43226000,38546000,25952000,32473000,28072000
0,0,0,0,2025300,0
0,0,0,0,0,1017100
102480000,97046000,76794000,121870000,136510000,119050000
20203000,21018000,17486000,39314000,44566000,38067000
17959000,15135000,12969000,28998000,26826000,23452000
93234000,90933000,115170000,84149000,77850000,76390000
0,3121100,0,4541700,3560600,10856000
5274700,6745700,8570800,4127700,4259600,0
40377000,39466000,40616000,36017000,37171000,36832000
20679000,17893000,21514000,17878000,16970000,17165000
6176700,7308900,5644500,8120000,5340200,6891200
0,0,0,0,137310,0
0,1158600,0,0,0,0
1443500,1419300,0,3137100,3452000,2982900
8810000,10427000,7945700,7331800,5384800,5806500
29629000,31856000,31034000,17328000,21192000,16971000
88773000,87349000,93374000,123900000,118130000,115950000
12635000,17364000,12372000,25010000,27857000,23886000
0,0,1039000,1104800,0,2011600
1164900,0,2169000,1669900,2274900,1774500
0,3381800,3055800,0,2042500,2311900
19802000,21551000,16639000,15344000,14034000,12584000
307130000,512870000,437010000,17944000,12479000,12094000
16574000,18409000,17488000,33213000,31413000,42043000
4178200,5374800,4517900,1139600,1764800,3393100
40038000,37978000,44639000,48822000,44696000,54039000
0,0,0,152210,0,0
14933000,15732000,21316000,10398000,11344000,11254000
0,0,0,0,3001000,0
18394000,14767000,24590000,51797000,47160000,46649000
3892800,3793700,3472900,5033100,5000000,5661300
10280000,10400000,11155000,13550000,11989000,12878000
12020000,11266000,10545000,13798000,16978000,10681000
14667000,10582000,14024000,6123100,5834600,8728600
80729000,76920000,58609000,128900000,136040000,112660000
12204000,9830200,9307400,13049000,12240000,13310000
1604800,2163500,0,0,0,0
143780000,175260000,142900000,137930000,158090000,120180000
12791000,16999000,13805000,13141000,16898000,11274000
0,0,4430300,0,0,0
22839000,17311000,23959000,23189000,22238000,21179000
206320000,183700000,219420000,115330000,98709000,98950000
9210300,9230300,8405800,19783000,19563000,20566000
6533800,6360700,6694500,5905000,8615400,8335100
58727000,56677000,52126000,44825000,52095000,39852000
4037600,5185000,4304800,9682400,9753400,6389900
7703100,4867100,10432000,8529900,8427900,10239000
46986000,43156000,43944000,12729000,14972000,10474000
66970000,62922000,57310000,88324000,92832000,80768000
3713200,0,0,0,5209600,0
25915000,24262000,29080000,17215000,18833000,21823000
118170000,132490000,135030000,146340000,140790000,150210000
7127400,9400500,6753800,5070500,4761000,0
0,0,0,0,0,4632400
40578000,54230000,38033000,34520000,44833000,38640000
64601000,60762000,72501000,39064000,39287000,34950000
206190000,201720000,153430000,181820000,189550000,161000000
19334000,22904000,14365000,17370000,15100000,16478000
0,0,0,0,0,2043900
89681000,86645000,101160000,127400000,122830000,130140000
2867200,0,2880400,0,0,3394800
0,0,0,890050,0,0
8175600,8699000,8367700,14948000,16286000,16852000
3336600,0,3281700,3672500,0,3823200
0,0,0,0,0,10605000
2394000,2084900,1986700,0,0,0
24775000,25539000,32354000,32483000,24593000,34063000
0,0,0,0,0,665090
36903000,31854000,26632000,23717000,23321000,22803000
0,0,1256400,0,0,0
88814000,86859000,83270000,146250000,153490000,150970000
9895000,0,0,0,0,0
12762000,13521000,9416300,19451000,20377000,16447000
0,0,0,0,0,6735900
31621000,35073000,25741000,51473000,49736000,56143000
13905000,14200000,15773000,33891000,29191000,36427000
5974400,7000700,7611900,0,12677000,9576700
252720000,207290000,264840000,1132900000,1292600000,1303500000
12361000,14971000,15083000,75814000,68589000,76437000
1036900000,915840000,1115000000,780220000,804510000,731170000
6054800,4700700,4354000,14909000,13450000,17847000
293600000,278400000,322460000,206330000,216600000,213290000
287790000,235480000,223470000,116560000,135360000,122580000
3560100,0,0,0,0,0
7657400,13067000,10230000,0,0,0
787120000,743920000,839210000,470340000,481460000,488190000
4015800,3233000,2113400,1060900,0,0
74291000,85919000,56073000,136900000,158260000,96385000
45510000,45246000,41034000,50872000,73563000,49490000
706720000,630960000,792890000,540640000,413880000,543540000
2235600,2296900,2465400,1985600,2801400,2469000
0,0,2545800,0,0,0
3067400000,2342300000,2553800000,2752900000,3116500000,2789400000
289870000,241880000,267290000,162990000,164250000,157250000
1649100,0,1861200,0,0,0
0,0,0,0,0,856740
9715500,7961100,4429200,12298000,13215000,11265000
0,0,0,33773000,46753000,0
1313700000,1291000000,1201300000,289880000,374760000,379140000
52018000,39511000,38815000,30115000,34379000,28601000
0,2038200,1419900,0,0,0
0,3489000,0,0,0,0
4048000,0,0,0,0,0
0,0,0,2462600,0,0
83667000,79978000,84883000,109370000,120710000,92794000
14960000,15640000,14150000,12183000,16051000,12916000
0,0,0,0,0,14659000
0,0,0,2804200,0,0
0,0,0,0,0,987220
0,0,27100000,0,0,0
473660000,325830000,434080000,915880000,1344000000,287810000
0,0,0,0,0,1194200
40985000,52257000,53379000,17562000,22222000,13670000
0,0,0,6088300,0,0
0,0,0,14764000,2778900,0
14436000,13513000,15142000,5512500,5782900,7821100
736330000,740540000,941910000,401240000,395500000,439610000
0,0,0,0,0,2135600
0,0,0,0,0,1836300
2321600,6250800,0,2931000,2872100,2632200
5178900,3068200,3764100,0,0,0
2123400,2919900,2099900,5023900,2918400,2531600
0,0,4438500,0,0,0
79937000,97893000,106310000,113150000,94090000,103270000
0,3021300,0,6322700,6049700,5167200
223270000,121500000,134240000,103540000,93888000,83343000
445000000,311160000,251880000,339620000,547250000,361780000
0,0,0,0,0,5208100
0,0,0,3138000,0,0
14179000,19234000,17476000,17446000,15409000,19732000
0,0,0,3201400,3293000,3230900
74055000,76931000,94813000,138120000,110370000,233180000
18219000,14786000,14507000,25516000,26919000,23626000
99796000,96468000,122070000,59280000,43949000,59514000
25959000,22492000,34470000,0,0,0
2280800000,1866300000,2118700000,844510000,1036100000,841470000
321590000,211680000,193440000,99592000,140840000,112760000
1944300000,2153500000,1432000000,182010000,232330000,122040000
0,0,755620,0,0,0
159990000,148980000,145700000,111580000,112190000,112810000
100890000,86086000,109180000,214630000,210900000,159700000
0,0,0,0,0,1371200
61371000,52169000,66796000,38608000,32453000,40845000
207710000,256280000,139440000,0,0,0
199400000,184010000,179150000,889440000,1074700000,1097400000
18249000000,14533000000,16504000000,10972000000,12448000000,10294000000
0,0,6769900,43321000,36307000,24407000
5713800,5856500,7514900,0,4806600,5677000
211070000,162740000,155940000,102650000,91762000,93157000
339330000,221040000,255320000,174080000,217220000,144500000
0,0,0,19852000,24147000,16892000
827150000,906700000,886620000,738960000,757780000,811190000
226710000,222170000,240680000,265430000,227800000,246800000
984350000,944510000,1135300000,685950000,707350000,800180000
14848000000,28994000000,20917000000,32635000000,34675000000,49612000000
3315300,3333900,4181600,0,0,0
0,0,0,0,0,2261600
443430000,430750000,553060000,218050000,192240000,241410000
192360000,207670000,190820000,115820000,143550000,138230000
0,0,0,0,0,0
32889000,33746000,26270000,18209000,19444000,14019000
1315500000,1281500000,1448000000,733630000,666530000,662020000
21158000,34178000,25646000,0,0,0
0,0,0,6489700,5431400,6773400
317930000,425060000,285990000,563620000,648960000,462580000
19772000,17909000,20386000,35412000,46087000,52909000
88703000,86471000,107600000,87003000,80730000,82057000
113000000,128340000,126420000,116840000,108700000,108800000
0,0,0,16168000,19130000,17321000
141670000,121220000,145010000,117610000,119540000,135180000
0,0,0,0,756310,0
5382600,0,2668900,0,0,0
2134200,1594300,1726700,0,0,0
1027200000,2151500000,1156100000,1246600000,2116800000,953440000
1842600000,1763800000,1607700000,1628600000,2032000000,1531200000
1105900000,1269600000,1329700000,1638400000,1665400000,1407600000
2706500,0,0,10868000,9582200,9786000
3690000,5206300,4033300,9274100,11987000,8657600
874030000,862200000,794340000,956840000,1028000000,998160000
168260000,183020000,168080000,176830000,174770000,166350000
3107900,4315400,3401100,3103600,0,2423800
0,0,0,0,0,3416500
0,0,0,45319000,35562000,23774000
0,0,0,0,8129100,0
0,0,0,0,799300,0
5265100,10835000,14598000,7791200,9801700,8667200
4246700,4152100,0,0,0,0
0,0,4322500,4903600,5478400,4063900
5156300,8383000,5713000,8799800,8001900,8043000
0,0,0,0,3619400,0
90959000,97431000,105490000,582800000,582240000,381050000
10310000,6781100,3604000,37668000,37386000,30813000
6814900000,6679800000,6696700000,5243600000,6451400000,5195000000
0,0,0,0,0,266970
0,0,0,0,187510,0
255510000,229470000,250630000,299180000,323780000,275370000
11142000000,10023000000,8962300000,6660200000,8436300000,6126800000
161670000,171410000,125890000,142990000,169070000,158700000
1135200000,930370000,953480000,604050000,659540000,591100000
9370800,9675100,7017800,16947000,12516000,11240000
602420000,574480000,840670000,2022800000,1934200000,2005300000
203710000,176430000,246320000,101450000,115320000,132870000
273000000,319840000,319070000,53348000,57408000,68320000
180470000,194910000,218640000,94087000,85354000,79987000
0,0,0,0,0,2769200000
30808000,40077000,23373000,14896000,20363000,18392000
449610000,562120000,527260000,104120000,139630000,95812000
3847100,0,0,14683000,12533000,11684000
128470000,187760000,154260000,108510000,145350000,137790000
5213600000,6023800000,5622300000,4543700000,4707000000,4850800000
257620000,290960000,257300000,455410000,424420000,412890000
133970000,99431000,153930000,430360000,395510000,455540000
0,0,0,0,0,1146000
91073000,99610000,91702000,109980000,108290000,94982000
0,0,0,17338000,0,0
8783100,8581500,13676000,0,0,0
2914000000,3043200000,3293500000,1381400000,1415300000,1497000000
29937000,33621000,30613000,270900000,263500000,219590000
0,0,0,0,18371000,0
2818300000,3586900000,3002800000,897790000,919840000,896650000
3589700000,2097300000,3058700000,3093600000,2674500000,2505600000
250440000,230380000,204870000,113460000,109740000,100510000
6912600000,5916300000,4311000000,7994000000,10164000000,4226700000
54185000,59059000,49515000,0,0,4383100
6552900000,8231400000,7140200000,4612800000,3884200000,3822100000
551880000,645670000,750280000,196120000,199140000,196990000
65768000,76133000,68491000,22549000,26745000,27850000
0,9778800,5304800,9668900,0,0
69148000,54345000,50991000,59285000,61863000,42239000
700590000,667390000,634170000,741670000,812230000,754120000
754230000,769110000,840650000,234420000,165490000,216020000
3421200000,2918700000,2801200000,3444000000,3699900000,3516700000
1469900000,1769700000,1805800000,2780700000,2632400000,3293400000
9864000,3897500,13331000,3179000,3314700,4430000
138240000,220200000,140410000,235360000,212210000,215090000
10993000,10554000,11763000,8057400,10273000,10574000
0,0,0,0,551340,0
407800000,419090000,426330000,347300000,338030000,328980000
0,1985700,0,0,0,0
10658000,10740000,11894000,10475000,10722000,12472000
1889300000,1542500000,1788900000,612610000,590920000,600790000
52954000,0,0,23536000,21856000,0
0,0,0,5752300,7476200,5117900
649910000,701860000,556680000,453560000,515460000,399950000
17880000,24265000,22875000,10802000,10253000,8901700
286550000,267180000,258380000,335570000,330590000,364180000
6374200000,6884200000,6069900000,9723400000,10875000000,9833800000
531610000,485070000,514450000,535540000,570340000,477850000
214400000,176400000,163390000,184930000,185980000,153810000
0,0,0,0,0,8093400
27353000,28854000,26952000,29437000,29435000,25501000
130800000,90108000,143820000,108440000,105540000,108320000
7662100,10346000,8858000,9109900,7291400,8675300
65811000,86092000,79232000,110630000,111510000,96969000
12828000,20608000,19709000,26844000,23175000,39950000
52045000,51131000,53946000,67352000,74084000,76063000
8802000,9330200,7267100,8327600,7620800,5715200
